id,name,normalized_name,gender,Simpson_fam
5775,2nd Atf Agent,2nd atf agent,u,FALSE
5776,Goatee Chinese Spy,goatee chinese spy,u,FALSE
5777,David Mamet,david mamet,m,FALSE
5778,Statue of Liberty,statue of liberty,f,FALSE
5779,Cheekbones Chinese Spy,cheekbones chinese spy,u,FALSE
5780,CHEEKBONE/GOATEE SPIES,cheekbonegoatee spies,u,FALSE
5781,Sheldon Leavitt,sheldon leavitt,m,FALSE
5782,Rebecca,rebecca,f,FALSE
5783,Dog Guy,dog guy,m,FALSE
5784,Lainie,lainie,f,FALSE
5785,Carlotta,carlotta,f,FALSE
5787,Middle-aged Lady,middle-aged lady,f,FALSE
5788,Heavyset Woman,heavyset woman,f,FALSE
5789,Attractive Friend,attractive friend,u,FALSE
5790,Blofeld,blofeld,u,FALSE
5791,Young Woman #1,young woman 1,f,FALSE
5792,Young Woman #2,young woman 2,f,FALSE
5793,Burns' Wingman,burns wingman,m,FALSE
5794,YOUNG WOMAN #1 & #2,young woman 1 2,f,FALSE
5795,Scratchy's Father,scratchys father,m,FALSE
5796,Cat Monk,cat monk,u,FALSE
5797,Crazy Clown,crazy clown,u,FALSE
5798,Herman Millwood,herman millwood,m,FALSE
5799,Crazed-looking Techie,crazed-looking techie,u,FALSE
5800,Male Animator,male animator,m,FALSE
5801,Female Animator,female animator,f,FALSE
5802,2nd Male Animator,2nd male animator,m,FALSE
5803,Animators,animators,u,FALSE
5804,MAN IN THE AUDIENCE,man in the audience,m,FALSE
5805,Sir Anthony Hopkins,sir anthony hopkins,m,FALSE
5806,John Lassiter,john lassiter,m,FALSE
5808,Russell Brand,russell brand,m,FALSE
5809,D.J. Kwanzaa,dj kwanzaa,u,FALSE
5810,Ice Mocha,ice mocha,u,FALSE
5811,Nasty J,nasty j,u,FALSE
5812,Halle Berry,halle berry,f,FALSE
5813,Cowboy Ketchup,cowboy ketchup,u,FALSE
5814,Waffle,waffle,u,FALSE
5734,Fbi Supervisor,fbi supervisor,m,FALSE
5807,Randy Newman,randy newman,m,FALSE
5786,Dr. Kissingher,dr kissingher,m,FALSE
5815,Peanut Butter,peanut butter,u,FALSE
5816,Willis,willis,m,FALSE
5817,Miss Pennyfarthing,miss pennyfarthing,f,FALSE
5818,Nick Park,nick park,m,FALSE
5819,Martin Scorsese,martin scorsese,m,FALSE
5820,Leathery Old Man,leathery old man,m,FALSE
5821,Leathery Old Woman,leathery old woman,f,FALSE
5822,Climber,climber,u,FALSE
5823,Other Orderly,other orderly,u,FALSE
5825,Frat Nerd,frat nerd,u,FALSE
5826,Drug Dealer,drug dealer,u,FALSE
5827,Old-timey Farmer,old-timey farmer,u,FALSE
5828,Friends,friends,u,FALSE
5831,Fetus,fetus,u,FALSE
5832,Grizabella,grizabella,f,FALSE
5833,ELEANOR,eleanor,f,FALSE
5834,Middle-aged Father,middle-aged father,m,FALSE
5835,Viking Fan,viking fan,u,FALSE
5836,RETIRED AFRICAN-AMERICAN,retired african-american,u,FALSE
5837,2nd Retired Lineman Masseur,2nd retired lineman masseur,m,FALSE
5838,FOOTBALL-HATING INTELLECTUAL,football-hating intellectual,u,FALSE
5840,Gerald,gerald,m,FALSE
5841,Kareem Abdul-Jabbar,kareem abdul-jabbar,m,FALSE
5842,Custodial Employee,custodial employee,u,FALSE
5843,Man In Tux,man in tux,m,FALSE
5844,Sommeliers,sommeliers,u,FALSE
5845,SHIRLEY TEMPLE-TYPE GIRL,shirley temple-type girl,f,FALSE
5846,Ewell Freestone,ewell freestone,u,FALSE
5847,Garden Ladies,garden ladies,f,FALSE
5849,Swami,swami,m,FALSE
5850,Cregg Demon,cregg demon,u,FALSE
5851,THOUGHT-BUBBLE FLANDERS,thought-bubble flanders,m,FALSE
5852,Ricky Jay,ricky jay,m,FALSE
5853,David Copperfield,david copperfield,m,FALSE
5854,Late Wife,late wife,f,FALSE
5855,Wedding Planner,wedding planner,u,FALSE
5856,STEVIE B.,stevie b,m,FALSE
5857,Tushie,tushie,u,FALSE
5858,The Occurrence,the occurrence,u,FALSE
5859,Guidos,guidos,u,FALSE
5860,Old Italian Woman,old italian woman,f,FALSE
5861,Angela,angela,f,FALSE
5862,1970s Grampa,1970s grampa,m,FALSE
5863,Taffy,taffy,f,FALSE
5864,Assorted Women,assorted women,f,FALSE
5865,Cyclist,cyclist,u,FALSE
5866,Female Ibs Sufferer,female ibs sufferer,f,FALSE
5867,Male Ibs Sufferer,male ibs sufferer,m,FALSE
5868,Matrons,matrons,f,FALSE
5869,Elderly Nancy Drew,elderly nancy drew,f,FALSE
5870,Key Man,key man,m,FALSE
5871,P.T. Express,pt express,u,FALSE
5872,Angry Female Teacher,angry female teacher,f,FALSE
5873,Lenny's Face,lennys face,m,FALSE
5874,Skinner's Face,skinners face,m,FALSE
5875,Comic Book Guy's Face,comic book guys face,m,FALSE
5876,Moe's Face,moes face,m,FALSE
5878,FEDEX-TYPE GUY,fedex-type guy,m,FALSE
5879,Tom Colicchio,tom colicchio,m,FALSE
5880,Cia Official,cia official,u,FALSE
5881,Humans,humans,u,FALSE
5882,Viktor,viktor,m,FALSE
5883,Disaster Victim,disaster victim,u,FALSE
5884,Viktor's Wife,viktors wife,f,FALSE
5885,Young Kim Jong Il,young kim jong il,m,FALSE
5886,City Slicker,city slicker,u,FALSE
5887,Student Chorus,student chorus,u,FALSE
5888,ELDERLY ENGLISHWOMAN,elderly englishwoman,f,FALSE
5889,MRS. KNICKERTWIST,mrs knickertwist,u,FALSE
5890,Laid-back Teacher,laid-back teacher,u,FALSE
5891,Young Chalmers,young chalmers,m,FALSE
5892,Saloonkeeper,saloonkeeper,u,FALSE
5893,Injured Cast Member,injured cast member,u,FALSE
5894,Voice Of God,voice of god,u,FALSE
5895,Avatar Bart,avatar bart,m,TRUE
5896,Avatar Jimbo,avatar jimbo,m,FALSE
5897,Avatar Dolph,avatar dolph,m,FALSE
5898,Avatar Kearney,avatar kearney,m,FALSE
5899,Avatar Milhouse,avatar milhouse,m,FALSE
5900,Taxi Dragon,taxi dragon,u,FALSE
5901,KAMALA,kamala,f,FALSE
5902,Roz,roz,f,FALSE
5903,Robot Seal,robot seal,u,FALSE
5904,Paul Flart,paul flart,m,FALSE
5905,Undertaker,undertaker,u,FALSE
5906,HOWARD JR.,howard jr,m,FALSE
5907,Reps,reps,u,FALSE
5908,Miss Wyoming,miss wyoming,f,FALSE
5909,Robot Maid,robot maid,f,FALSE
5910,Game Developer,game developer,u,FALSE
5911,Ethiopian Waitress,ethiopian waitress,f,FALSE
5912,Ethiopians,ethiopians,u,FALSE
5913,Marge's Taste Buds,marges taste buds,f,TRUE
5914,SIMPSONS/FOODIES,simpsonsfoodies,u,FALSE
5915,Foie Greg,foie greg,u,FALSE
5916,Amuse Bruce,amuse bruce,m,FALSE
5917,Spanish Chef,spanish chef,u,FALSE
5918,TONY BOURDAIN,tony bourdain,m,FALSE
5877,Wayne,wayne,m,FALSE
5839,Dr. Zander,dr zander,m,FALSE
5824,Walther Hotenhoffer,walther hotenhoffer,m,FALSE
5829,Chong,chong,m,FALSE
5919,Mario Batali,mario batali,m,FALSE
5920,Swedish Chef,swedish chef,u,FALSE
5921,BRITISH VOICE,british voice,u,FALSE
5922,Gordon Ramsay,gordon ramsay,m,FALSE
5923,Thug,thug,u,FALSE
5924,FOODIES,foodies,u,FALSE
5925,Young 'uns,young uns,u,FALSE
5926,Young Thug,young thug,u,FALSE
5927,Homer Taste Buds,homer taste buds,m,TRUE
5928,Paleontologist,paleontologist,u,FALSE
5929,Stagehand #1,stagehand 1,u,FALSE
5930,Stagehand #2,stagehand 2,u,FALSE
5931,Gang,gang,u,FALSE
5932,Neil Gaiman,neil gaiman,m,FALSE
5934,Lackeys,lackeys,u,FALSE
5935,Zombie Bride,zombie bride,u,FALSE
5936,Female Marketing Executive,female marketing executive,f,FALSE
5937,Male Marketing Executive,male marketing executive,m,FALSE
5938,Karaoke Operator,karaoke operator,u,FALSE
5940,Dottie,dottie,f,FALSE
5941,Regulator,regulator,u,FALSE
5942,Diversity Kitten,diversity kitten,u,FALSE
5943,Wheelchair Kitten,wheelchair kitten,u,FALSE
5944,Skanky Girl,skanky girl,f,FALSE
5945,Fatso,fatso,u,FALSE
5946,Eunice,eunice,f,FALSE
5948,Young Executive,young executive,u,FALSE
5949,Woman Executive,woman executive,f,FALSE
5950,Adult Audience,adult audience,u,FALSE
5951,Tick-Tock,tick-tock,u,FALSE
5952,Kevin Dillon,kevin dillon,m,FALSE
5953,Crew Members,crew members,u,FALSE
5954,Burly Crew Member,burly crew member,u,FALSE
5955,JANEANE GAROFOLO,janeane garofolo,m,FALSE
5956,Elderly Principal Skinner,elderly principal skinner,m,FALSE
5957,Jiff,jiff,m,FALSE
5958,Skippy,skippy,m,FALSE
5959,Adult Milhouse,adult milhouse,m,FALSE
5960,Zia,zia,f,FALSE
5961,Robot Doctor,robot doctor,u,FALSE
5962,Guitarist,guitarist,u,FALSE
5963,Holo-book,holo-book,u,FALSE
5964,Maude's Ghost,maudes ghost,f,FALSE
5965,Ticket Agent,ticket agent,u,FALSE
5966,Recorded Announcement,recorded announcement,u,FALSE
5967,Australian Man,australian man,m,FALSE
5968,Aged Burns,aged burns,u,FALSE
5969,Adult Kearney,adult kearney,m,FALSE
5970,Tree,tree,u,FALSE
5971,Handsome Male Android,handsome male android,m,FALSE
5972,Delivery Nurse,delivery nurse,f,FALSE
5973,Adult Ralph,adult ralph,m,FALSE
5974,Adult Ralph #2,adult ralph 2,m,FALSE
5975,Adult Ralph #3,adult ralph 3,m,FALSE
5976,Lenny,lenny,m,FALSE
5977,Carl,carl,m,FALSE
5978,Tsa Agent,tsa agent,u,FALSE
5979,Tsa Baby,tsa baby,u,FALSE
5980,Tsa Officer,tsa officer,u,FALSE
5981,Ethnic Man,ethnic man,m,FALSE
5982,Air Marshal,air marshal,u,FALSE
5983,Mystery Man,mystery man,m,FALSE
5984,Cbsbn Executive,cbsbn executive,u,FALSE
5985,Lefty Loony,lefty loony,u,FALSE
5986,Female Cbsbn Executive,female cbsbn executive,f,FALSE
5987,Chris Christie,chris christie,m,FALSE
5988,James Madison,james madison,m,FALSE
5989,Other Car's Driver,other cars driver,u,FALSE
5990,Fireman #1,fireman 1,m,FALSE
5991,Fireman #2,fireman 2,m,FALSE
5992,Fireman #3,fireman 3,m,FALSE
5993,Male Twin,male twin,m,FALSE
5994,2nd Male Twin,2nd male twin,m,FALSE
5995,Mexican Duffman,mexican duffman,m,FALSE
5996,Bar Rag,bar rag,u,FALSE
5997,Bartholomé,bartholomé,m,TRUE
5998,Lise,lise,f,FALSE
5999,Marguerite,marguerite,f,FALSE
6000,French Men,french men,m,FALSE
6001,Homeur,homeur,m,FALSE
6002,Archbishop Smithers,archbishop smithers,m,FALSE
6003,Le Duc,le duc,u,FALSE
6004,ARCHBISHOP,archbishop,m,FALSE
6005,Sponge,sponge,u,FALSE
6006,French Wiggum,french wiggum,m,FALSE
6007,Adoring Young Women,adoring young women,f,FALSE
6008,Viking Homer,viking homer,m,TRUE
6009,Viking Lenny,viking lenny,m,FALSE
6010,Monk #2,monk 2,m,FALSE
6011,Monk #3,monk 3,m,FALSE
6012,Persian Trader,persian trader,u,FALSE
6013,Christian Homer,christian homer,m,TRUE
6014,King Nelson,king nelson,m,FALSE
6015,Discarded Wives,discarded wives,f,FALSE
6016,Servant Jimbo,servant jimbo,m,FALSE
6017,Scheherazade,scheherazade,u,FALSE
6018,SCHERAZADE,scherazade,u,FALSE
6019,Nobleman,nobleman,m,FALSE
6020,Pope Julius,pope julius,m,FALSE
6021,Michelangelo,michelangelo,m,FALSE
6022,Rat,rat,u,FALSE
6023,Union Soldier,union soldier,u,FALSE
6024,Extra Large Underwear,extra large underwear,u,FALSE
5939,Robert Marlowe,robert marlowe,m,FALSE
5933,Slick Publisher,slick publisher,m,FALSE
6026,Adam,adam,m,FALSE
6027,Guy Driving By,guy driving by,m,FALSE
6028,Frida,frida,f,FALSE
6029,Jerri,jerri,u,FALSE
6030,3rd Twin,3rd twin,u,FALSE
6031,Pyramus' Father,pyramus father,m,FALSE
6032,Thisbe,thisbe,u,FALSE
6033,Parrot,parrot,u,FALSE
6034,Voice From Tv,voice from tv,u,FALSE
6035,Hadley,hadley,m,FALSE
6036,Pauline Pfeiffer,pauline pfeiffer,f,FALSE
6037,Marlin,marlin,m,FALSE
6038,Cloaked Member,cloaked member,u,FALSE
6039,HANK WILLIAMS,hank williams,m,FALSE
6040,Shelbyville Announcer,shelbyville announcer,u,FALSE
6041,Julian Assange,julian assange,m,FALSE
6042,Paula Paul,paula paul,f,FALSE
6043,Marine,marine,u,FALSE
6044,Perky Checkout Lady,perky checkout lady,f,FALSE
6045,Shepard Fairey,shepard fairey,u,FALSE
6046,Robbie Conal,robbie conal,m,FALSE
6047,Kenny Scharf,kenny scharf,m,FALSE
6048,Pompous Arts Editor,pompous arts editor,u,FALSE
6049,Arts Editors,arts editors,u,FALSE
6050,Ron English,ron english,m,FALSE
6051,Thought Bubble Apu,thought bubble apu,m,FALSE
6052,Store Worker,store worker,u,FALSE
6053,MUCH-SCARIER DEATH,much-scarier death,u,FALSE
6054,Shorts Bart,shorts bart,m,TRUE
6055,Shorts Homer,shorts homer,m,TRUE
6056,Shorts Lisa,shorts lisa,f,TRUE
6057,Shorts Marge,shorts marge,f,TRUE
6058,Sideshow Mel Shakespeare,sideshow mel shakespeare,m,FALSE
6059,Moes,moes,m,FALSE
6060,FLANDERS' MOUTH AND MOUSTACHE,flanders mouth and moustache,m,FALSE
6061,Lang-Soo,lang-soo,u,FALSE
6062,Table Of Brunchers,table of brunchers,u,FALSE
6063,BEAUTIFUL BOY,beautiful boy,m,FALSE
6064,Robot Catcher,robot catcher,u,FALSE
6065,Robot 3rd Baseman,robot 3rd baseman,m,FALSE
6066,Pointing Robot,pointing robot,u,FALSE
6067,Another Robot,another robot,u,FALSE
6068,Yet Another Robot,yet another robot,u,FALSE
6069,Dying Robot,dying robot,u,FALSE
6070,Robot #3,robot 3,u,FALSE
6071,Hound,hound,u,FALSE
6072,Fishing Robot,fishing robot,u,FALSE
6073,Fitness Salesman,fitness salesman,m,FALSE
6074,Elderly Homer,elderly homer,m,TRUE
6075,Elderly Marge,elderly marge,f,TRUE
6076,Terrified Man,terrified man,m,FALSE
6077,Jennifer Aniston,jennifer aniston,f,FALSE
6078,Handsome Funny Guy,handsome funny guy,m,FALSE
6079,Shirtless Rugged Man,shirtless rugged man,m,FALSE
6080,Kitten,kitten,u,FALSE
6081,Thought Bubble Jimbo,thought bubble jimbo,m,FALSE
6082,1-Year-Old Homer,1-year-old homer,m,TRUE
6083,Strange Man,strange man,m,FALSE
6084,Giant Cat,giant cat,u,FALSE
6085,Check-in Agent,check-in agent,u,FALSE
6086,Tough Announcer,tough announcer,u,FALSE
6088,Kidzone Rep,kidzone rep,u,FALSE
6089,Caribbean Boy,caribbean boy,m,FALSE
6090,Singaporean Girl,singaporean girl,f,FALSE
6091,80-Year-Old Bart,80-year-old bart,m,TRUE
6092,Elderly Nelson,elderly nelson,m,FALSE
6093,Skeet Shooter,skeet shooter,u,FALSE
6094,Captain Svalbard,captain svalbard,u,FALSE
6095,Norwegian Ensign,norwegian ensign,u,FALSE
6096,Joey Scazzazone,joey scazzazone,u,FALSE
6097,Cult Followers,cult followers,u,FALSE
6098,Filipino Steward,filipino steward,m,FALSE
6099,Wheelchair Boy,wheelchair boy,m,FALSE
6100,Dave the Lifeguard,dave the lifeguard,m,FALSE
6101,Treat Williams,treat williams,u,FALSE
6102,Portuguese Boy,portuguese boy,m,FALSE
6103,Cruiser,cruiser,u,FALSE
6104,Russian Businessman,russian businessman,m,FALSE
6105,Criminal Guests,criminal guests,u,FALSE
6106,German Criminal,german criminal,u,FALSE
6107,Mistress,mistress,f,FALSE
6109,Homer's Reflection,homers reflection,m,TRUE
6110,Hufnpuffalus,hufnpuffalus,u,FALSE
6111,Drug Lord,drug lord,u,FALSE
6112,DRUG LORD'S WIFE,drug lords wife,f,FALSE
6113,Feminist Left-handed Woman,feminist left-handed woman,f,FALSE
6114,Strident Left-handed Man,strident left-handed man,m,FALSE
6115,Lgbt Group,lgbt group,u,FALSE
6116,Embarrassed Man,embarrassed man,m,FALSE
6117,Christian Teacher,christian teacher,u,FALSE
6118,Talking Dog,talking dog,u,FALSE
6119,Older Flanders,older flanders,m,FALSE
6120,College Grad Todd,college grad todd,m,FALSE
6121,Sally Scantron Sheet,sally scantron sheet,f,FALSE
6122,Peter Pencil,peter pencil,m,FALSE
6123,SALLY/PETER,sallypeter,f,FALSE
6124,Sleazy Sam,sleazy sam,m,FALSE
6125,Farmwife,farmwife,f,FALSE
6126,Pistons,pistons,u,FALSE
6087,Rowan Priddis,rowan priddis,m,FALSE
6108,CAIN,cain,m,FALSE
6128,Senior Tsa Agent,senior tsa agent,u,FALSE
6129,Wardrobe Man,wardrobe man,m,FALSE
6130,Dangling Accountant,dangling accountant,u,FALSE
6131,SPUCKLER KID,spuckler kid,u,FALSE
6132,CROWD OW,crowd ow,u,FALSE
6133,Voice Chip,voice chip,u,FALSE
6134,Manhole Paparazzo,manhole paparazzo,u,FALSE
6135,Egg Bearers,egg bearers,u,FALSE
6136,Egg Bearer,egg bearer,u,FALSE
6137,Crowd In Bleachers,crowd in bleachers,u,FALSE
6138,Old Man Wellbottom,old man wellbottom,m,FALSE
6139,J.J. Hunsecker,jj hunsecker,m,FALSE
6140,N.Y. Father,ny father,m,FALSE
6141,N.Y. Mother,ny mother,f,FALSE
6142,Buff Cowboy,buff cowboy,m,FALSE
6143,New York Cab Driver,new york cab driver,u,FALSE
6144,Sophisticated Girl,sophisticated girl,f,FALSE
6145,Theater Cashier,theater cashier,u,FALSE
6146,New York Guy,new york guy,m,FALSE
6147,Guitar Player,guitar player,u,FALSE
6148,Shakespearean Vendor,shakespearean vendor,u,FALSE
6149,Other Audience Members,other audience members,u,FALSE
6150,Unidentified Baldwin,unidentified baldwin,m,FALSE
6151,Unidentified Estevez,unidentified estevez,m,FALSE
6152,Hipster Man,hipster man,m,FALSE
6153,Shakespearean Actor,shakespearean actor,u,FALSE
6154,New York Cop,new york cop,u,FALSE
6155,Al Roker,al roker,f,FALSE
6156,Barts,barts,m,TRUE
6157,t,t,u,FALSE
6158,Ethereal Being,ethereal being,u,FALSE
6159,2nd Ethereal Being,2nd ethereal being,u,FALSE
6160,Ethereal Beings,ethereal beings,u,FALSE
6161,Little Marge,little marge,f,TRUE
6162,PATTY/SELMA,pattyselma,f,FALSE
6163,DEMONS,demons,u,FALSE
6164,Mysterious Figure,mysterious figure,u,FALSE
6165,Corrupt Pope Homer,corrupt pope homer,m,TRUE
6166,Fop Homer,fop homer,m,TRUE
6167,Caveman Homer,caveman homer,m,TRUE
6168,Egyptian Slave Homer,egyptian slave homer,m,TRUE
6169,Jeff Gordon,jeff gordon,m,FALSE
6170,Evil Wizard,evil wizard,u,FALSE
6171,Meredith Milgram,meredith milgram,f,FALSE
6172,Septuplets,septuplets,u,FALSE
6173,Thought Bubble Dr. Hibbert,thought bubble dr hibbert,m,FALSE
6174,THOUGHT BUBBLE BERNICE,thought bubble bernice,f,FALSE
6175,Roberto Dinero,roberto dinero,m,FALSE
6176,ROBERT DINERO,robert dinero,m,FALSE
6177,Female Orderly,female orderly,f,FALSE
6178,Male Orderly,male orderly,m,FALSE
6179,Burly Biker,burly biker,u,FALSE
6180,Spiro,spiro,u,FALSE
6181,YOUNG SPIRO,young spiro,u,FALSE
6182,Marvin Hamlisch,marvin hamlisch,m,FALSE
6183,CHANTEUSE,chanteuse,u,FALSE
6184,YOUNG RITA,young rita,f,FALSE
6185,RITA,rita,f,FALSE
6186,Jennifer Tilly,jennifer tilly,f,FALSE
6187,Puppet,puppet,u,FALSE
6188,Dealer Avatar,dealer avatar,u,FALSE
6189,Elderly Owner,elderly owner,u,FALSE
6191,Joey the Arsonist,joey the arsonist,m,FALSE
6192,Kenny the Problem,kenny the problem,m,FALSE
6193,Bulgarian Woman,bulgarian woman,f,FALSE
6194,Giant Grasshopper,giant grasshopper,u,FALSE
6195,Teenage Female Voice,teenage female voice,f,FALSE
6196,Teenage Female Voice #2,teenage female voice 2,f,FALSE
6197,Relieved Mom,relieved mom,f,FALSE
6198,Crazed Dad,crazed dad,m,FALSE
6199,Girl's Mom,girls mom,f,FALSE
6200,Barney Blimp,barney blimp,m,FALSE
6201,Dejected Barfly,dejected barfly,u,FALSE
6202,Auditor,auditor,u,FALSE
6203,Pleasant Voice,pleasant voice,u,FALSE
6204,Distinguished Elderly Voice,distinguished elderly voice,u,FALSE
6205,7-Year-Old Brockman,7-year-old brockman,m,FALSE
6206,Short Man,short man,m,FALSE
6207,Upbeat Announcer,upbeat announcer,u,FALSE
6208,Man With Tree Hat,man with tree hat,m,FALSE
6209,Tree Hoper,tree hoper,u,FALSE
6210,Seminar Leader,seminar leader,u,FALSE
6211,Donut Man/terence,donut manterence,u,FALSE
6213,T-Rex,t-rex,u,FALSE
6214,YO-YO,yo-yo,u,FALSE
6215,Tattoo Artist,tattoo artist,u,FALSE
6216,Nursing Women,nursing women,f,FALSE
6217,Nursing Toddler,nursing toddler,u,FALSE
6218,Cool Kids,cool kids,u,FALSE
6219,Colin Meloy,colin meloy,m,FALSE
6220,Pretentious Rat Lover,pretentious rat lover,u,FALSE
6221,Futuristic Man,futuristic man,m,FALSE
6222,Old-timey Hipster,old-timey hipster,u,FALSE
6223,MyPhone,myphone,u,FALSE
6224,Cool People,cool people,u,FALSE
6225,Villageville Crowd,villageville crowd,u,FALSE
6226,Electronic Donkey Voice,electronic donkey voice,u,FALSE
6227,Bongo,bongo,u,FALSE
6228,Baby Homer,baby homer,m,TRUE
6229,Toad,toad,u,FALSE
6212,Terence,terence,m,FALSE
6230,Young Herman,young herman,m,FALSE
6231,12-Year-Old Lou,12-year-old lou,m,FALSE
6232,Miss Viola,miss viola,u,FALSE
6233,Other Dad,other dad,m,FALSE
6234,Mom With Laser,mom with laser,f,FALSE
6235,Moms,moms,f,FALSE
6236,Red Dad,red dad,m,FALSE
6237,Furious Dad,furious dad,m,FALSE
6238,Psycho Dad,psycho dad,m,FALSE
6239,Ape Heads,ape heads,u,FALSE
6241,Dr. Eugene Blatz,dr eugene blatz,m,FALSE
6242,Overlord,overlord,u,FALSE
6243,Post-apocalyptic Crowd,post-apocalyptic crowd,u,FALSE
6244,Prepper,prepper,u,FALSE
6245,Zombie Kid,zombie kid,u,FALSE
6246,Zombie Dad,zombie dad,m,FALSE
6247,MOLEMAN JR.,moleman jr,m,FALSE
6248,Jennifer,jennifer,f,FALSE
6249,Angel Skinner,angel skinner,m,FALSE
6250,Mrs. Skinner Devil,mrs skinner devil,f,FALSE
6251,Popeyes,popeyes,u,FALSE
6252,Wrecking Ball Operator,wrecking ball operator,u,FALSE
6253,Bird Wrangler,bird wrangler,u,FALSE
6254,Mav,mav,u,FALSE
6255,Portia,portia,f,FALSE
6256,Mav's Dad,mavs dad,m,FALSE
6257,Male Gps,male gps,m,FALSE
6258,Musicologist,musicologist,u,FALSE
6259,Other Musicologist,other musicologist,u,FALSE
6260,French-canadian Mountain Man,french-canadian mountain man,m,FALSE
6261,HILLBILLY M.C.,hillbilly mc,u,FALSE
6262,Barry the Satellite TV Guy,barry the satellite tv guy,m,FALSE
6263,Devon Peacock,devon peacock,u,FALSE
6264,SUPERHERO WITH CLAWS,superhero with claws,u,FALSE
6265,Max Weinberg,max weinberg,m,FALSE
6266,Brazilian Man,brazilian man,m,FALSE
6267,Brazilian 12-year-old Boy,brazilian 12-year-old boy,m,FALSE
6268,Melvis,melvis,m,FALSE
6269,Caricature,caricature,u,FALSE
6270,Ol' Joe Clabby,ol joe clabby,m,FALSE
6271,Front Desk Man,front desk man,m,FALSE
6272,Kicked-out Husband #1,kicked-out husband 1,m,FALSE
6273,Kicked-out Husband #2,kicked-out husband 2,m,FALSE
6274,Robert A. Caro,robert a caro,m,FALSE
6275,ALAN RICKMAN,alan rickman,m,FALSE
6276,Video Game Woman,video game woman,f,FALSE
6277,Futuristic Computer,futuristic computer,u,FALSE
6278,Sensitive Female Voice,sensitive female voice,f,FALSE
6279,Hillbilly,hillbilly,u,FALSE
6280,Hillbilly #2,hillbilly 2,u,FALSE
6281,Face,face,u,FALSE
6282,Storytime Sue,storytime sue,f,FALSE
6284,DUFFMAN VOICE MILHOUSE,duffman voice milhouse,m,FALSE
6285,Cute Puppet,cute puppet,u,FALSE
6286,Bus Vendor,bus vendor,u,FALSE
6287,Bus Station Guy,bus station guy,m,FALSE
6288,P.R. Person,pr person,u,FALSE
6289,Macho Narrator,macho narrator,u,FALSE
6290,CJ Ramone,cj ramone,u,FALSE
